"YEAR","MONTH","DAY_OF_WEEK","FL_DATE","CARRIER","TAIL_NUM","FL_NUM","ORIGIN","DEST","DEP_TIME","DEP_DELAY","ARR_TIME","ARR_DELAY",
2016,1,6,2016-01-02,"EV","N16981","4403","ORD","DSM","1915",-2.00,"2046",3.00,
2016,1,4,2016-01-07,"EV","N14543","4420","DSM","ORD","0504",-3.00,"0614",-21.00,
2016,1,5,2016-01-08,"EV","N13995","4420","DSM","ORD","0505",-2.00,"0634",-1.00,
2016,1,1,2016-01-11,"EV","N16561","4420","DSM","ORD","0506",-1.00,"0628",-7.00,
2016,1,3,2016-01-13,"EV","N14998","4420","DSM","ORD","0502",-5.00,"0614",-21.00,
2016,1,4,2016-01-21,"EV","N15985","4420","DSM","ORD","0501",-6.00,"0628",-7.00,
2016,1,5,2016-01-15,"EV","N13908","4420","DSM","ORD","0457",-10.00,"0619",-16.00,
2016,1,3,2016-01-06,"EV","N14920","4420","DSM","ORD","0500",-7.00,"0616",-19.00,
2016,1,2,2016-01-19,"EV","N11140","4420","DSM","ORD","0500",-7.00,"0626",-9.00,
2016,1,1,2016-01-25,"EV","N12163","4420","DSM","ORD","0500",-7.00,"0620",-15.00,
2016,1,1,2016-01-18,"EV","N16561","4420","DSM","ORD","0454",-13.00,"0622",-13.00,
2016,1,5,2016-01-29,"EV","N13914","4420","DSM","ORD","0502",-5.00,"0639",4.00,
2016,1,2,2016-01-26,"EV","N15912","4420","DSM","ORD","0500",-7.00,"0629",-6.00,
2016,1,2,2016-01-12,"EV","N11127","4420","DSM","ORD","0505",-2.00,"0646",11.00,
2016,1,5,2016-01-22,"EV","N12921","4420","DSM","ORD","0506",-1.00,"0633",-2.00,
2016,1,4,2016-01-28,"EV","N11184","4420","DSM","ORD","0501",-6.00,"0626",-9.00,
2016,1,4,2016-01-14,"EV","N15574","4420","DSM","ORD","0504",-3.00,"0627",-8.00,
2016,1,3,2016-01-20,"EV","N15572","4420","DSM","ORD","0512",5.00,"0645",10.00,
2016,1,3,2016-01-27,"EV","N24103","4420","DSM","ORD","0459",-8.00,"0627",-8.00,
2016,1,6,2016-01-09,"EV","N17146","4536","ORD","DSM","2031",65.00,"2154",61.00,
2016,1,1,2016-01-18,"EV","N11140","4536","ORD","DSM","2103",-1.00,"2214",-16.00,
2016,1,7,2016-01-03,"EV","N12900","4542","ORD","DSM","1211",-4.00,"1336",1.00,
2016,1,5,2016-01-01,"EV","N21144","4543","EWR","DSM","2105",25.00,"2304",21.00,
2016,1,6,2016-01-23,"EV","N13553","4663","ORD","DSM","1608",-6.00,"1753",14.00,
2016,1,5,2016-01-01,"EV","N14923","4094","DSM","ORD","0457",-5.00,"0616",-15.00,
2016,1,7,2016-01-03,"EV","N13202","4094","DSM","ORD","0503",1.00,"0625",-6.00,
2016,1,7,2016-01-03,"EV","N11176","4483","IAH","DSM","1717",80.00,"1947",90.00,
2016,1,2,2016-01-12,"DL","N997AT","2541","ATL","DSM","0959",-1.00,"1122",6.00,
2016,1,2,2016-01-12,"DL","N997AT","2541","DSM","ATL","1158",6.00,"1445",-13.00,
2016,1,7,2016-01-03,"EV","N678CA","4987","DSM","DTW","1354",-6.00,"1630",-17.00,
2016,1,6,2016-01-02,"EV","N678CA","4987","DSM","DTW","1400",0.00,"1654",8.00,
2016,1,1,2016-01-04,"EV","N678CA","4987","DSM","DTW","1355",-5.00,"1642",-5.00,
2016,1,1,2016-01-04,"EV","N678CA","4987","DTW","DSM","1212",-3.00,"1318",8.00,
2016,1,7,2016-01-03,"EV","N678CA","4987","DTW","DSM","1217",2.00,"1304",-6.00,
2016,1,6,2016-01-02,"EV","N678CA","4987","DTW","DSM","1210",-5.00,"1257",-12.00,
2016,1,5,2016-01-01,"EV","N228PQ","5356","ATL","DSM","1502",-4.00,"1617",-5.00,
2016,1,7,2016-01-03,"EV","N719EV","5356","ATL","DSM","1500",-4.00,"1626",6.00,
2016,1,1,2016-01-04,"EV","N153PQ","5356","ATL","DSM","1512",2.00,"1628",-4.00,
2016,1,6,2016-01-02,"EV","N538CA","5356","ATL","DSM","1509",5.00,"1618",-1.00,
2016,1,7,2016-01-03,"EV","N719EV","5356","DSM","ATL","1659",4.00,"2002",6.00,
2016,1,5,2016-01-01,"EV","N228PQ","5356","DSM","ATL","1703",6.00,"1947",-11.00,
2016,1,6,2016-01-02,"EV","N538CA","5356","DSM","ATL","1654",0.00,"1943",-11.00,
2016,1,2,2016-01-05,"EV","N153PQ","5357","DSM","ATL","0601",1.00,"0924",10.00,
2016,1,6,2016-01-02,"EV","N11164","5909","ORD","DSM","1223",8.00,"1333",-2.00,
2016,1,2,2016-01-05,"EV","N11194","6040","ORD","DSM","1209",-7.00,"1309",-31.00,
2016,1,4,2016-01-07,"EV","N12175","6040","ORD","DSM","1228",1.00,"1349",-2.00,
2016,1,3,2016-01-13,"EV","N14177","6040","ORD","DSM","1239",12.00,"1451",60.00,
2016,1,7,2016-01-10,"EV","N12175","6040","ORD","DSM","1226",-1.00,"1354",3.00,
2016,1,5,2016-01-08,"EV","N11164","6040","ORD","DSM","1225",-2.00,"1351",0.00,
2016,1,1,2016-01-11,"EV","N14993","6040","ORD","DSM","1223",-4.00,"1411",20.00,
2016,1,7,2016-01-17,"EV","N13132","6040","ORD","DSM","1223",-4.00,"1342",-9.00,
2016,1,3,2016-01-06,"EV","N14198","6040","ORD","DSM","1220",-7.00,"1349",-2.00,
2016,1,2,2016-01-12,"EV","N14105","6040","ORD","DSM","1217",-5.00,"1346",0.00,
2016,1,3,2016-01-27,"EV","N14198","6040","ORD","DSM","1221",-6.00,"1349",-2.00,
2016,1,3,2016-01-20,"EV","N36915","6040","ORD","DSM","1226",-1.00,"1403",12.00,
2016,1,4,2016-01-14,"EV","N13118","6040","ORD","DSM","1220",-7.00,"1359",8.00,
2016,1,7,2016-01-24,"EV","N11187","6040","ORD","DSM","1221",-6.00,"1339",-12.00,
2016,1,7,2016-01-31,"EV","N17196","6040","ORD","DSM","1228",1.00,"1345",-6.00,
2016,1,7,2016-01-03,"EV","N12135","6082","EWR","DSM","1909",-6.00,"2139",21.00,
2016,1,1,2016-01-04,"EV","N13161","5997","ORD","DSM","0037",28.00,"0202",31.00,
2016,1,7,2016-01-03,"EV","N13202","5997","ORD","DSM","0008",7.00,"0137",14.00,
2016,1,1,2016-01-04,"EV","N11544","6009","DSM","ORD","1431",26.00,"1559",30.00,
2016,1,2,2016-01-05,"EV","N11194","5924","DSM","ORD","1404",-6.00,"1520",-14.00,
2016,1,4,2016-01-07,"EV","N12175","5924","DSM","ORD","1420",-6.00,"1534",-16.00,
2016,1,7,2016-01-17,"EV","N13132","5924","DSM","ORD","1416",-10.00,"1524",-26.00,
2016,1,1,2016-01-11,"EV","N14993","5924","DSM","ORD","1440",14.00,"1602",12.00,
2016,1,7,2016-01-10,"EV","N12175","5924","DSM","ORD","1422",-4.00,"1544",-6.00,
2016,1,3,2016-01-13,"EV","N14177","5924","DSM","ORD","1516",50.00,"1652",62.00,
2016,1,3,2016-01-06,"EV","N14198","5924","DSM","ORD","1425",-1.00,"1545",-5.00,
2016,1,7,2016-01-31,"EV","N17196","5924","DSM","ORD","1416",-10.00,"1531",-19.00,
2016,1,3,2016-01-20,"EV","N36915","5924","DSM","ORD","1427",1.00,"1553",3.00,
2016,1,3,2016-01-27,"EV","N14198","5924","DSM","ORD","1422",-4.00,"1527",-23.00,
2016,1,4,2016-01-14,"EV","N13118","5924","DSM","ORD","1422",-4.00,"1534",-16.00,
2016,1,2,2016-01-12,"EV","N14105","5924","DSM","ORD","1417",1.00,"1530",-10.00,
2016,1,7,2016-01-24,"EV","N11187","5924","DSM","ORD","1422",-4.00,"1538",-12.00,
2016,1,5,2016-01-08,"EV","N11164","5924","DSM","ORD","1445",19.00,"1605",15.00,
2016,1,2,2016-01-05,"EV","N14998","5927","DSM","ORD","1122",-8.00,"1234",-17.00,
2016,1,4,2016-01-07,"EV","N17560","5927","DSM","ORD","1130",0.00,"1256",5.00,
2016,1,6,2016-01-09,"EV","N13992","5927","DSM","ORD","1120",-10.00,"1239",-12.00,
2016,1,1,2016-01-11,"EV","N14998","5927","DSM","ORD","1121",-9.00,"1319",28.00,
2016,1,7,2016-01-10,"EV","N16559","5927","DSM","ORD","1128",-2.00,"1247",-4.00,
2016,1,5,2016-01-15,"EV","N16919","5927","DSM","ORD","1122",-8.00,"1249",-2.00,
2016,1,4,2016-01-21,"EV","N11184","5927","DSM","ORD","1123",-7.00,"1242",-9.00,
2016,1,3,2016-01-13,"EV","N13989","5927","DSM","ORD","1133",3.00,"1301",10.00,
2016,1,3,2016-01-06,"EV","N13553","5927","DSM","ORD","1120",-10.00,"1246",-5.00,
2016,1,2,2016-01-12,"EV","N15572","5927","DSM","ORD","1120",-10.00,"1243",-8.00,
2016,1,7,2016-01-17,"EV","N12172","5927","DSM","ORD","1126",-4.00,"1237",-14.00,
2016,1,5,2016-01-29,"EV","N16911","5927","DSM","ORD","1135",5.00,"1255",4.00,
2016,1,1,2016-01-25,"EV","N15985","5927","DSM","ORD","1115",-15.00,"1235",-16.00,
2016,1,2,2016-01-26,"EV","N11548","5927","DSM","ORD","1118",-12.00,"1245",-6.00,
2016,1,2,2016-01-19,"EV","N16541","5927","DSM","ORD","1126",-4.00,"1303",12.00,
2016,1,1,2016-01-18,"EV","N14923","5927","DSM","ORD","1304",92.00,"1424",91.00,
2016,1,7,2016-01-31,"EV","N18557","5927","DSM","ORD","1125",-5.00,"1238",-13.00,
2016,1,4,2016-01-28,"EV","N14162","5927","DSM","ORD","1129",-1.00,"1249",-2.00,
2016,1,3,2016-01-27,"EV","N16981","5927","DSM","ORD","1237",67.00,"1358",67.00,
2016,1,5,2016-01-08,"EV","N14558","5927","DSM","ORD","1124",-6.00,"1253",2.00,
2016,1,5,2016-01-22,"EV","N13538","5927","DSM","ORD","1156",26.00,"1353",62.00,
2016,1,4,2016-01-14,"EV","N17185","5927","DSM","ORD","1120",-10.00,"1234",-17.00,
2016,1,3,2016-01-20,"EV","N13997","5927","DSM","ORD","1148",18.00,"1304",13.00,
2016,1,7,2016-01-24,"EV","N11539","5927","DSM","ORD","1132",2.00,"1246",-5.00,
2016,1,5,2016-01-01,"EV","N17115","5965","ORD","DSM","0910",-7.00,"1029",-9.00,
2016,1,2,2016-01-05,"EV","N14998","5965","ORD","DSM","0937",-3.00,"1042",-18.00,
2016,1,6,2016-01-02,"EV","N11193","5965","ORD","DSM","0909",10.00,"1017",-3.00,
2016,1,7,2016-01-03,"EV","N14179","5965","ORD","DSM","0922",5.00,"1040",2.00,
2016,1,4,2016-01-07,"EV","N17560","5965","ORD","DSM","0936",-4.00,"1106",6.00,
2016,1,7,2016-01-10,"EV","N16559","5965","ORD","DSM","0943",3.00,"1055",-5.00,
2016,1,1,2016-01-04,"EV","N13978","5965","ORD","DSM","0957",11.00,"1109",3.00,
2016,1,3,2016-01-13,"EV","N13989","5965","ORD","DSM","0945",5.00,"1102",2.00,
2016,1,6,2016-01-09,"EV","N13992","5965","ORD","DSM","0936",-4.00,"1041",-19.00,
2016,1,1,2016-01-11,"EV","N14998","5965","ORD","DSM","0942",2.00,"1051",-9.00,
2016,1,7,2016-01-17,"EV","N12172","5965","ORD","DSM","0937",-3.00,"1047",-13.00,
2016,1,5,2016-01-15,"EV","N16919","5965","ORD","DSM","0936",-4.00,"1052",-8.00,
2016,1,5,2016-01-08,"EV","N14558","5965","ORD","DSM","0936",-4.00,"1053",-7.00,
2016,1,4,2016-01-21,"EV","N11184","5965","ORD","DSM","0948",8.00,"1054",-6.00,
2016,1,1,2016-01-18,"EV","N14923","5965","ORD","DSM","1123",101.00,"1235",93.00,
2016,1,2,2016-01-19,"EV","N16541","5965","ORD","DSM","0936",-4.00,"1048",-12.00,
2016,1,7,2016-01-31,"EV","N18557","5965","ORD","DSM","0935",-5.00,"1047",-13.00,
2016,1,5,2016-01-29,"EV","N16911","5965","ORD","DSM","0943",3.00,"1107",7.00,
2016,1,2,2016-01-26,"EV","N11548","5965","ORD","DSM","0943",3.00,"1049",-11.00,
2016,1,4,2016-01-28,"EV","N14162","5965","ORD","DSM","0936",-4.00,"1047",-13.00,
2016,1,1,2016-01-25,"EV","N15985","5965","ORD","DSM","0936",-4.00,"1044",-16.00,
2016,1,3,2016-01-27,"EV","N16981","5965","ORD","DSM","0942",2.00,"1102",2.00,
2016,1,3,2016-01-06,"EV","N13553","5965","ORD","DSM","0936",-4.00,"1046",-14.00,
2016,1,3,2016-01-20,"EV","N13997","5965","ORD","DSM","1007",27.00,"1115",15.00,
2016,1,5,2016-01-22,"EV","N13538","5965","ORD","DSM","0950",10.00,"1137",37.00,
2016,1,7,2016-01-24,"EV","N11539","5965","ORD","DSM","0947",7.00,"1100",0.00,
2016,1,4,2016-01-14,"EV","N17185","5965","ORD","DSM","0939",-1.00,"1049",-11.00,
2016,1,2,2016-01-12,"EV","N15572","5965","ORD","DSM","0946",6.00,"1057",-3.00,
2016,1,5,2016-01-01,"EV","N12540","5972","ORD","DSM","1550",-2.00,"1727",15.00,
2016,1,2,2016-01-05,"EV","N12540","5972","ORD","DSM","1612",-2.00,"1724",-15.00,
2016,1,1,2016-01-04,"EV","N48901","5972","ORD","DSM","1551",-1.00,"1716",4.00,
2016,1,7,2016-01-03,"EV","N12540","5972","ORD","DSM","1624",32.00,"1738",26.00,
2016,1,4,2016-01-07,"EV","N13908","5972","ORD","DSM","1609",-5.00,"1807",28.00,
2016,1,7,2016-01-10,"EV","N11199","5972","ORD","DSM","1620",6.00,"1750",11.00,
2016,1,1,2016-01-11,"EV","N11548","5972","ORD","DSM","1641",27.00,"1820",41.00,
2016,1,4,2016-01-21,"EV","N13538","5972","ORD","DSM","1610",-4.00,"1721",-18.00,
2016,1,5,2016-01-15,"EV","N11565","5972","ORD","DSM","1611",-3.00,"1721",-18.00,
2016,1,3,2016-01-13,"EV","N15985","5972","ORD","DSM","1645",31.00,"1754",15.00,
2016,1,1,2016-01-18,"EV","N13997","5972","ORD","DSM","1621",7.00,"1738",-1.00,
2016,1,5,2016-01-08,"EV","N16976","5972","ORD","DSM","1615",1.00,"1735",-4.00,
2016,1,5,2016-01-29,"EV","N15912","5972","ORD","DSM","1608",-6.00,"1720",-19.00,
2016,1,2,2016-01-26,"EV","N11536","5972","ORD","DSM","1609",-5.00,"1740",1.00,
2016,1,1,2016-01-25,"EV","N14977","5972","ORD","DSM","1610",-4.00,"1735",-4.00,
2016,1,2,2016-01-19,"EV","N16919","5972","ORD","DSM","1611",-3.00,"1737",-2.00,
2016,1,7,2016-01-17,"EV","N13550","5972","ORD","DSM","1611",-3.00,"1730",-9.00,
2016,1,3,2016-01-06,"EV","N14993","5972","ORD","DSM","1613",-1.00,"1727",-12.00,
2016,1,2,2016-01-12,"EV","N16571","5972","ORD","DSM","1622",8.00,"1756",17.00,
2016,1,3,2016-01-27,"EV","N17560","5972","ORD","DSM","1645",31.00,"1757",18.00,
2016,1,7,2016-01-31,"EV","N11535","5972","ORD","DSM","1612",-2.00,"1736",-3.00,
2016,1,4,2016-01-28,"EV","N16911","5972","ORD","DSM","1614",0.00,"1742",3.00,
2016,1,5,2016-01-22,"EV","N11184","5972","ORD","DSM","1701",47.00,"1806",27.00,
2016,1,4,2016-01-14,"EV","N12924","5972","ORD","DSM","1613",-1.00,"1725",-14.00,
2016,1,3,2016-01-20,"EV","N36915","5972","ORD","DSM","1625",11.00,"1746",7.00,
2016,1,7,2016-01-24,"EV","N14977","5972","ORD","DSM","1607",-7.00,"1724",-15.00,
2016,1,6,2016-01-16,"EV","N13550","5972","ORD","DSM","1607",-7.00,"1726",-13.00,
2016,1,5,2016-01-01,"F9","N924FR","154","DEN","DSM","1017",-3.00,"1307",12.00,
2016,1,5,2016-01-01,"F9","N924FR","155","DSM","DEN","1356",11.00,"1432",-3.00,
2016,1,6,2016-01-02,"EV","N16981","6118","DSM","ORD","2121",-8.00,"2233",-17.00,
2016,1,7,2016-01-03,"EV","N12135","6118","DSM","ORD","2308",73.00,"0019",63.00,
2016,1,4,2016-01-07,"F9","N908FR","154","DEN","DSM","1350",-5.00,"1644",9.00,
2016,1,4,2016-01-07,"F9","N908FR","159","DSM","DEN","1723",8.00,"1815",6.00,
2016,1,7,2016-01-10,"F9","N905FR","154","DEN","DSM","1352",-3.00,"1631",-4.00,
2016,1,7,2016-01-10,"F9","N905FR","159","DSM","DEN","1713",-2.00,"1757",-12.00,
2016,1,1,2016-01-04,"F9","N952FR","154","DEN","DSM","1009",-11.00,"1258",3.00,
2016,1,1,2016-01-04,"F9","N952FR","155","DSM","DEN","1352",7.00,"1451",16.00,
2016,1,2,2016-01-05,"F9","N908FR","154","DEN","DSM","1353",-2.00,"1624",-11.00,
2016,1,2,2016-01-05,"F9","N908FR","159","DSM","DEN","1702",-13.00,"1757",-12.00,
2016,1,7,2016-01-17,"F9","N919FR","154","DEN","DSM","1348",-7.00,"1617",-18.00,
2016,1,7,2016-01-17,"F9","N919FR","159","DSM","DEN","1703",-12.00,"1745",-24.00,
2016,1,6,2016-01-02,"F9","N905FR","154","DEN","DSM","1019",-1.00,"1257",2.00,
2016,1,6,2016-01-02,"F9","N905FR","155","DSM","DEN","1333",-12.00,"1414",-21.00,
2016,1,2,2016-01-12,"F9","N932FR","154","DEN","DSM","1347",-8.00,"1618",-17.00,
2016,1,2,2016-01-12,"F9","N932FR","159","DSM","DEN","1706",-9.00,"1804",-5.00,
2016,1,4,2016-01-14,"F9","N934FR","154","DEN","DSM","1348",-7.00,"1617",-18.00,
2016,1,4,2016-01-14,"F9","N934FR","159","DSM","DEN","1706",-9.00,"1759",-10.00,
2016,1,2,2016-01-26,"F9","N919FR","154","DEN","DSM","1357",2.00,"1641",6.00,
2016,1,2,2016-01-26,"F9","N919FR","159","DSM","DEN","1714",-1.00,"1803",-6.00,
2016,1,4,2016-01-21,"F9","N938FR","154","DEN","DSM","1345",-10.00,"1622",-13.00,
2016,1,4,2016-01-21,"F9","N938FR","159","DSM","DEN","1702",-13.00,"1741",-28.00,
2016,1,7,2016-01-24,"F9","N932FR","154","DEN","DSM","1403",8.00,"1633",-2.00,
2016,1,7,2016-01-24,"F9","N932FR","159","DSM","DEN","1711",-4.00,"1807",-2.00,
2016,1,2,2016-01-19,"F9","N933FR","154","DEN","DSM","1350",-5.00,"1623",-12.00,
2016,1,2,2016-01-19,"F9","N933FR","159","DSM","DEN","1710",-5.00,"1836",27.00,
2016,1,7,2016-01-31,"F9","N932FR","154","DEN","DSM","1347",-8.00,"1619",-16.00,
2016,1,7,2016-01-31,"F9","N932FR","159","DSM","DEN","1705",-10.00,"1814",5.00,
2016,1,4,2016-01-28,"F9","N933FR","154","DEN","DSM","1346",-9.00,"1623",-12.00,
2016,1,4,2016-01-28,"F9","N933FR","159","DSM","DEN","1706",-9.00,"1755",-14.00,
2016,1,2,2016-01-26,"DL","N957AT","2541","ATL","DSM","0958",-2.00,"1103",-13.00,
2016,1,2,2016-01-26,"DL","N957AT","2541","DSM","ATL","1152",0.00,"1445",-13.00,
2016,1,7,2016-01-31,"OO","N601XJ","4475","DSM","DTW","1140",-10.00,"1430",-5.00,
2016,1,1,2016-01-11,"OO","N460SW","4475","DSM","DTW","1148",-2.00,"1438",3.00,
2016,1,7,2016-01-10,"OO","N885AS","4475","DSM","DTW","1324",94.00,"1607",92.00,
2016,1,7,2016-01-24,"OO","N8968E","4475","DSM","DTW","1144",-6.00,"1431",-4.00,
2016,1,7,2016-01-10,"OO","N885AS","4475","DTW","DSM","1136",79.00,"1252",87.00,
2016,1,7,2016-01-31,"OO","N601XJ","4475","DTW","DSM","1015",-2.00,"1111",-14.00,
2016,1,7,2016-01-24,"OO","N8968E","4475","DTW","DSM","1009",-8.00,"1104",-21.00,
2016,1,1,2016-01-11,"OO","N460SW","4475","DTW","DSM","1015",-2.00,"1114",-11.00,
2016,1,6,2016-01-09,"OO","N939SW","5494","DSM","DEN","1722",23.00,"1817",8.00,
2016,1,6,2016-01-16,"OO","N970SW","5494","DSM","DEN","1654",-5.00,"1809",0.00,
2016,1,6,2016-01-30,"OO","N928SW","5494","DSM","DEN","1651",-8.00,"1756",-13.00,
2016,1,6,2016-01-23,"OO","N965SW","5494","DSM","DEN","1655",-4.00,"1759",-10.00,
2016,1,7,2016-01-31,"OO","N910SW","5591","DSM","DEN","0904",-6.00,"1012",-6.00,
2016,1,7,2016-01-10,"OO","N786SK","5591","DSM","DEN","0952",42.00,"1050",35.00,
2016,1,7,2016-01-24,"OO","N752SK","5591","DSM","DEN","0910",0.00,"1038",23.00,
2016,1,6,2016-01-30,"OO","N928SW","5596","DEN","DSM","1305",-7.00,"1540",-18.00,
2016,1,7,2016-01-03,"OO","N973SW","5596","DEN","DSM","1516",76.00,"1831",114.00,
2016,1,6,2016-01-02,"OO","N472CA","5596","DEN","DSM","1357",-3.00,"1640",3.00,
2016,1,2,2016-01-05,"OO","N941SW","4977","DSM","ORD","0803",-7.00,"0938",-3.00,
2016,1,1,2016-01-04,"OO","N719SK","5778","DSM","ORD","0815",-7.00,"0953",4.00,
2016,1,6,2016-01-09,"OO","N786SK","5481","IAH","DSM","1907",-3.00,"2121",-5.00,
2016,1,6,2016-01-23,"OO","N752SK","5481","ORD","DSM","1924",-2.00,"2050",-2.00,
2016,1,7,2016-01-10,"OO","N953SW","4666","DSM","MSP","1248",23.00,"1355",20.00,
2016,1,1,2016-01-25,"OO","N629BR","4666","DSM","MSP","1253",28.00,"1411",36.00,
2016,1,4,2016-01-07,"OO","N936SW","4666","DSM","MSP","1318",53.00,"1430",55.00,
2016,1,2,2016-01-19,"OO","N430SW","4666","DSM","MSP","1355",90.00,"1519",104.00,
2016,1,4,2016-01-28,"OO","N446SW","4666","DSM","MSP","1224",-1.00,"1339",4.00,
2016,1,4,2016-01-14,"OO","N915EV","4666","DSM","MSP","1219",-6.00,"1357",22.00,
2016,1,7,2016-01-24,"OO","N437SW","4666","DSM","MSP","1224",-1.00,"1334",-1.00,
2016,1,5,2016-01-22,"OO","N912EV","4666","DSM","MSP","1236",11.00,"1345",10.00,
2016,1,4,2016-01-21,"OO","N452SW","4666","DSM","MSP","1226",1.00,"1335",0.00,
2016,1,2,2016-01-05,"OO","N416SW","4666","DSM","MSP","1233",8.00,"1332",-3.00,
2016,1,7,2016-01-31,"OO","N459SW","4666","DSM","MSP","1233",8.00,"1336",1.00,
2016,1,2,2016-01-26,"OO","N430SW","4666","DSM","MSP","1223",-2.00,"1347",12.00,
2016,1,1,2016-01-11,"OO","N8884E","4666","DSM","MSP","1215",-10.00,"1323",-12.00,
2016,1,5,2016-01-08,"OO","N416SW","4666","DSM","MSP","1221",-4.00,"1332",-3.00,
2016,1,5,2016-01-29,"OO","N431SW","4666","DSM","MSP","1217",-8.00,"1328",-7.00,
2016,1,3,2016-01-06,"OO","N936SW","4666","DSM","MSP","1219",-6.00,"1328",-7.00,
2016,1,3,2016-01-20,"OO","N466SW","4666","DSM","MSP","1225",0.00,"1403",28.00,
2016,1,3,2016-01-27,"OO","N459SW","4666","DSM","MSP","1231",6.00,"1336",1.00,
2016,1,5,2016-01-15,"OO","N779CA","4666","DSM","MSP","1239",14.00,"1358",23.00,
2016,1,1,2016-01-18,"OO","N446SW","4666","DSM","MSP","1233",8.00,"1354",19.00,
2016,1,2,2016-01-12,"OO","N426SW","4666","DSM","MSP","1350",85.00,"1453",78.00,
2016,1,3,2016-01-13,"OO","N936SW","4666","DSM","MSP","1236",11.00,"1352",17.00,
2016,1,3,2016-01-13,"OO","N936SW","4666","MSP","DSM","1052",17.00,"1214",18.00,
2016,1,7,2016-01-10,"OO","N953SW","4666","MSP","DSM","1051",16.00,"1222",26.00,
2016,1,2,2016-01-19,"OO","N430SW","4666","MSP","DSM","1206",91.00,"1315",79.00,
2016,1,1,2016-01-25,"OO","N629BR","4666","MSP","DSM","1058",23.00,"1233",37.00,
2016,1,5,2016-01-08,"OO","N416SW","4666","MSP","DSM","1031",-4.00,"1150",-6.00,
2016,1,7,2016-01-31,"OO","N459SW","4666","MSP","DSM","1029",-6.00,"1141",-15.00,
2016,1,7,2016-01-24,"OO","N437SW","4666","MSP","DSM","1030",-5.00,"1158",2.00,
2016,1,5,2016-01-22,"OO","N912EV","4666","MSP","DSM","1030",-5.00,"1212",16.00,
2016,1,5,2016-01-29,"OO","N431SW","4666","MSP","DSM","1032",-3.00,"1148",-8.00,
2016,1,3,2016-01-27,"OO","N459SW","4666","MSP","DSM","1032",-3.00,"1141",-15.00,
2016,1,4,2016-01-21,"OO","N452SW","4666","MSP","DSM","1032",-3.00,"1203",7.00,
2016,1,1,2016-01-11,"OO","N8884E","4666","MSP","DSM","1032",-3.00,"1147",-9.00,
2016,1,4,2016-01-28,"OO","N446SW","4666","MSP","DSM","1035",0.00,"1150",-6.00,
2016,1,3,2016-01-06,"OO","N936SW","4666","MSP","DSM","1033",-2.00,"1149",-7.00,
2016,1,4,2016-01-14,"OO","N915EV","4666","MSP","DSM","1030",-5.00,"1154",-2.00,
2016,1,2,2016-01-26,"OO","N430SW","4666","MSP","DSM","1031",-4.00,"1203",7.00,
2016,1,1,2016-01-18,"OO","N446SW","4666","MSP","DSM","1032",-3.00,"1159",3.00,
2016,1,4,2016-01-07,"OO","N936SW","4666","MSP","DSM","1124",49.00,"1252",56.00,
2016,1,2,2016-01-12,"OO","N426SW","4666","MSP","DSM","1234",119.00,"1328",92.00,
2016,1,3,2016-01-20,"OO","N466SW","4666","MSP","DSM","1031",-4.00,"1204",8.00,
2016,1,5,2016-01-15,"OO","N779CA","4666","MSP","DSM","1034",-1.00,"1158",2.00,
2016,1,2,2016-01-05,"OO","N416SW","4666","MSP","DSM","1032",-3.00,"1159",3.00,
2016,1,4,2016-01-28,"OO","N617QX","4572","SLC","DSM","1344",-1.00,"1721",6.00,
2016,1,3,2016-01-13,"OO","N609SK","4572","SLC","DSM","1416",36.00,"1734",24.00,
2016,1,5,2016-01-29,"OO","N604SK","4572","SLC","DSM","1415",35.00,"1734",24.00,
2016,1,7,2016-01-31,"OO","N631SK","4572","SLC","DSM","1340",-5.00,"1706",-9.00,
2016,1,4,2016-01-07,"OO","N608SK","4572","SLC","DSM","1658",193.00,"2052",217.00,
2016,1,3,2016-01-20,"OO","N607SK","4572","SLC","DSM","1338",-2.00,"1654",-16.00,
2016,1,5,2016-01-08,"OO","N614SK","4572","SLC","DSM","1453",73.00,"1810",60.00,
2016,1,4,2016-01-21,"OO","N603SK","4572","SLC","DSM","1340",-5.00,"1704",-11.00,
2016,1,4,2016-01-14,"OO","N604SK","4572","SLC","DSM","1341",-4.00,"1709",-6.00,
2016,1,7,2016-01-24,"OO","N641CA","4572","SLC","DSM","1342",-3.00,"1703",-12.00,
2016,1,7,2016-01-10,"OO","N613SK","4572","SLC","DSM","1342",-3.00,"1720",5.00,
2016,1,3,2016-01-27,"OO","N608SK","4572","SLC","DSM","1335",-5.00,"1657",-13.00,
2016,1,5,2016-01-22,"OO","N606SK","4572","SLC","DSM","1335",-5.00,"1659",-11.00,
2016,1,1,2016-01-18,"OO","N611SK","4572","SLC","DSM","1338",-2.00,"1711",1.00,
2016,1,5,2016-01-15,"OO","N603SK","4572","SLC","DSM","1339",-1.00,"1658",-12.00,
2016,1,1,2016-01-11,"OO","N641CA","4572","SLC","DSM","1337",-3.00,"1711",1.00,
2016,1,7,2016-01-03,"OO","N785SK","6372","DSM","ORD","1006",104.00,"1140",111.00,
2016,1,5,2016-01-01,"OO","N910SW","6372","DSM","ORD","1434",29.00,"1559",30.00,
2016,1,6,2016-01-16,"OO","N970SW","6250","DEN","DSM","0956",-9.00,"1239",-19.00,
